Закупки по;Реестровый номер закупки;Способ определения поставщика (подрядчика, исполнителя), подрядной организации (размещения закупки);Наименование закупки;Предмет электронного аукциона (только для ПП РФ 615);Идентификационный код закупки;Номер лота;Наименование лота; Начальная (максимальная) цена контракта ;Валюта;Начальная (максимальная) цена в валюте контракта;Валюта контракта;Классификация по ОКДП;Классификация по ОКПД;Классификация по ОКПД2;Код позиции;Наименование Заказчика;Организация, осуществляющая размещение ;Дата размещения;Дата обновления;Этап закупки;Особенности размещения заказа\ Преимущества (44-ФЗ);Дата начала подачи заявок;Дата окончания подачи заявок;Дата проведения электронного аукциона
223-ФЗ;№32514644695;Прочие;Поставка камышекосилок «Медведка-3» или «эквивалент» для нужд Азово-Донского филиала ФГБУ «Главрыбвод»;;;1;Поставка камышекосилок «Медведка-3» или «эквивалент» для нужд Азово-Донского филиала ФГБУ «Главрыбвод»; 4 715 000.01   ;RUB;;;;;30.11.33.199: Суда прочие, не включенные в другие группировки;30.11.33.199: Суда прочие, не включенные в другие группировки;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ГЛАВНОЕ БАССЕЙНОВОЕ УПРАВЛЕНИЕ ПО РЫБОЛОВСТВУ И СОХРАНЕНИЮ ВОДНЫХ БИОЛОГИЧЕСКИХ РЕСУРСОВ""";;21.03.2025;21.03.2025;Закупка завершена;;21.03.2025;31.03.2025;
223-ФЗ;№32514976385;Прочие;Поставка катамаран;;;1;Поставка катамаран; 183 600.00   ;RUB;;;;;"30.11.21.130: Суда пассажирские смешанного плавания ""река - море""";"30.11.21.130: Суда пассажирские смешанного плавания ""река - море""";"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НЕТИПОВОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""КРАЕВОЙ ДЕТСКИЙ ЦЕНТР ""СОЗВЕЗДИЕ""";;25.06.2025;25.06.2025;Закупка завершена;;25.06.2025;;
223-ФЗ;№32514782781;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Поставка катамарана;;;1;Поставка катамарана; 167 480.00   ;RUB;;;;;30.12.19.120: Суда спортивные прочие;30.12.19.120: Суда спортивные прочие;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""САНАТОРИЙ ""МАЛЫЕ СОЛИ""";;24.04.2025;24.04.2025;Закупка завершена;;24.04.2025;05.05.2025;
223-ФЗ;№32514925327;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Поставка катамарана для нужд Кондратовской средней школы;;;1;Поставка катамарана для нужд Кондратовской средней школы; 102 133.33   ;RUB;;;;;30.12.12.110: Суда надувные прогулочные;30.12.12.110: Суда надувные прогулочные;"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""КОНДРАТОВСКАЯ СРЕДНЯЯ ШКОЛА""";;06.06.2025;16.06.2025;Закупка завершена;;06.06.2025;20.06.2025;
223-ФЗ;№32514878614;Прочие;Поставка катамаранов и весел;;;1;Поставка катамаранов и весел; 149 300.00   ;RUB;;;;;"30.12.19.150: Каноэ; 32.30.13.190: Снаряжение для водного спорта прочее";"30.12.19.150: Каноэ; 32.30.13.190: Снаряжение для водного спорта прочее";"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КОМИ ""РЕСПУБЛИКАНСКИЙ ЦЕНТР ДЕТЕЙ И МОЛОДЁЖИ""";;26.05.2025;26.05.2025;Закупка завершена;;26.05.2025;;
223-ФЗ;№32514682808;Прочие;Поставка катера (лодки алюминиевой), укомплектованного спасательным кругом и спасательным тросом не менее 25 м;;;1;Поставка катера (лодки алюминиевой), укомплектованного спасательным кругом и спасательным тросом 25 м; 885 000.00   ;RUB;;;;;30.12.19.110: Суда прогулочные прочие;30.12.19.110: Суда прогулочные прочие;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ""ОЛИМП""";;31.03.2025;31.03.2025;Закупка завершена;;31.03.2025;;
223-ФЗ;№32514973709;Прочие;Поставка лодки;;;1;Поставка лодки; 219 000.00   ;RUB;;;;;"30.12.19: Суда прогулочные или спортивные прочие; лодки гребные, шлюпки и каноэ";"30.12.19: Суда прогулочные или спортивные прочие; лодки гребные, шлюпки и каноэ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМВОДОКАНАЛ""";;24.06.2025;24.06.2025;Закупка завершена;;24.06.2025;;
223-ФЗ;№32514645215;Прочие;Поставка лодки EM580R.;;;1;Поставка лодки EM580R; 1 175 731.00   ;RUB;;;;;30.11.33.190: Суда прочие;30.11.33.190: Суда прочие;ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ТИХООКЕАНСКИЙ ОКЕАНОЛОГИЧЕСКИЙ ИНСТИТУТ ИМ. В.И. ИЛЬИЧЕВА ДАЛЬНЕВОСТОЧНОГО ОТДЕЛЕНИЯ РОССИЙСКОЙ АКАДЕМИИ НАУК;;24.03.2025;24.03.2025;Закупка завершена;;24.03.2025;;
223-ФЗ;№32514643896;Прочие;Поставка лодки SWIMMER 430 в комплектации;;;1;Поставка лодки SWIMMER 430 в комплектации; 181 400.00   ;RUB;;;;;"30.11.21.130: Суда пассажирские смешанного плавания ""река - море""";"30.11.21.130: Суда пассажирские смешанного плавания ""река - море""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЦЕНТР ОХРАНЫ ОКРУЖАЮЩЕЙ СРЕДЫ""";;21.03.2025;21.03.2025;Закупка завершена;;21.03.2025;;
223-ФЗ;№32514652443;Прочие;Поставка лодки для академической гребли – двойка комбинированная тренировочная;;;1;Поставка лодки для академической гребли – двойка комбинированная тренировочная; 613 540.00   ;RUB;;;;;30.12.19.130: Лодки гребные;30.12.19.130: Лодки гребные;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ""ОЛИМП""";;25.03.2025;25.03.2025;Закупка завершена;;25.03.2025;;
223-ФЗ;№32514527034;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;поставка лодки моторно-гребной;;;1;поставка лодки моторно-гребной; 216 923.33   ;RUB;;;;;30.12.19.130: Лодки гребные;30.12.19.130: Лодки гребные;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СЕВЕРО-ЗАПАДНОЕ УПРАВЛЕНИЕ ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ""";;18.02.2025;18.02.2025;Закупка завершена;;18.02.2025;26.02.2025;
223-ФЗ;№32514657539;Прочие;Поставка лодки моторной из ПВХ для нужд Хабаровского филиала ФГБНУ «ВНИРО».;;;1;Поставка лодки моторной из ПВХ для нужд Хабаровского филиала ФГБНУ «ВНИРО»; 209 913.33   ;RUB;;;;;30.12.12.110: Суда надувные прогулочные;30.12.12.110: Суда надувные прогулочные;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ РЫБНОГО ХОЗЯЙСТВА И ОКЕАНОГРАФИИ""";;26.03.2025;26.03.2025;Закупка завершена;;26.03.2025;03.04.2025;
223-ФЗ;№32514576304;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Поставка лодки ПВХ;;;1;Поставка лодки ПВХ; 32 623.33   ;RUB;;;;;30.12.12.110: Суда надувные прогулочные;30.12.12.110: Суда надувные прогулочные;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ОБЪЕДИНЕННАЯ ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ПРИРОДНЫХ ЗАПОВЕДНИКОВ И НАЦИОНАЛЬНЫХ ПАРКОВ ХАБАРОВСКОГО КРАЯ""";;04.03.2025;04.03.2025;Закупка завершена;;04.03.2025;11.03.2025;
